id,name,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport,entur_id,entur_is_enabled
30454,Mascaraque,Mascaraque,NA,39.7164385,-3.811364,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30455,Mas de Barberans,Mas de Barberans,NA,40.7348171,0.3738815,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30456,Masegoso de Tajuña,Masegoso de Tajuna,NA,40.8256256,-2.6952804,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30457,Mata,Mata,NA,42.1037424,2.774585,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30458,Matalascañas,Matalascanas,NA,37.01235,-6.55927,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30459,Matalebreras,Matalebreras,NA,41.841155,-2.046436,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30460,Matamala de Almazán,Matamala de Almazan,NA,41.505625,-2.641219,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30461,Matanza,Matanza,NA,42.2405739,-5.3742285,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30462,Matilla De Los Canos,Matilla De Los Canos,NA,41.523035,-5.05528,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30463,Mayorga,Mayorga,NA,42.166872,-5.263043,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30464,Mazaleón,Mazaleon,NA,41.0488069,0.1044712,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30465,Mazarete,Mazarete,NA,41.0009766,-2.1591454,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30466,Meaus,Meaus,NA,41.9264047,-7.8199598,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30467,Medeiros,Medeiros,NA,41.9054398,-7.544038,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30468,Mediana de Aragón,Mediana de Aragon,NA,41.4659715,-0.70874619999995,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30469,Mediano,Mediano,NA,42.311661,0.19221,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30470,Medina de Pomar,Medina de Pomar,NA,42.9296692,-3.4876361,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30471,Medina de Ríoseco,Medina de Rioseco,NA,41.883268,-5.04405,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30472,Medina-Sidonia,Medina-Sidonia,NA,36.45695,-5.92717,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30473,Meira,Meira,NA,43.2134256,-7.2942885,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30474,Melgar de Fernamental,Melgar de Fernamental,NA,42.40445,-4.24484,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30475,Melicena,Melicena,NA,36.75155,-3.2352,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30476,Mélida,Melida,NA,42.3576247,-1.5462877,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30477,Mellanzos,Mellanzos,NA,42.59421,-5.32914,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30478,Membrillo Alto,Membrillo Alto,NA,37.6368347,-6.644103,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30479,Menasalbas,Menasalbas,NA,39.6413595,-4.2834508,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30480,Mequinenza,Mequinenza,NA,41.3719971,0.3007533,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30481,Merelle,Merelle,NA,42.7628784,-8.8843909,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30482,Mezquita de Loscos,Mezquita de Loscos,NA,41.0739201,-1.05951140000002,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30483,Miajadas,Miajadas,NA,39.15127,-5.90841,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30484,Miedes de Atienza,Miedes de Atienza,NA,41.267315,-2.9631835,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30485,Migueláñez,Miguelanez,NA,41.12251,-4.36341,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30486,Miguel Esteban,Miguel Esteban,NA,39.526064,-3.0751517,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30487,Mijares,Mijares,NA,40.2966819,-4.8358614,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30488,Mijas,Mijas,NA,36.4889091,-4.729303,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30489,Miñano,Minano,NA,43.6911964,-7.8582161,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30490,Minas del Castillo de las Guardas,Minas del Castillo de las Guardas,NA,37.6982516,-6.363578,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30491,Minglanilla,Minglanilla,NA,39.5370486,-1.5940124,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30492,Miñón,Minon,NA,42.46404,-3.79794,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30493,Mipanas,Mipanas,NA,42.21357,0.21417,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30494,Mira,Mira,NA,39.7189961,-1.4386046,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30495,Mirabueno,Mirabueno,NA,40.9436592,-2.7238673,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30496,Miralsot,Miralsot,NA,41.55343,0.29346,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30497,Miranda de Arga,Miranda de Arga,NA,42.4831153,-1.8263479,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30498,Miranda del Castañar,Miranda del Castanar,NA,40.4841898,-5.9966632,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30499,Mirantes de Luna,Mirantes de Luna,NA,42.87472,-5.84992,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30500,Mohedas de la Jara,Mohedas de la Jara,NA,39.6050314,-5.1431669,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30501,Moimenta,Moimenta,NA,41.9717918,-7.6109175,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30502,Moja,Moja,NA,41.32543,1.69046,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30503,Mojacar Pueblo,Mojacar Pueblo,NA,37.1402034967779,-1.85102462768555,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30504,Mojados,Mojados,NA,41.43237,-4.6649,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30505,Molina,Molina,NA,38.051681,-1.2073261,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30506,Molina de Aragón,Molina de Aragon,NA,40.8434667,-1.885057,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30507,Molpeceres,Molpeceres,NA,41.5536,-4.14354,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30508,Mombeltrán,Mombeltran,NA,40.2603205,-5.0169458,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30509,Mombuey,Mombuey,NA,42.009217,-6.3209,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30510,Monasterio de Rodilla,Monasterio de Rodilla,NA,42.4575341,-3.4694014,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30511,Monda,Monda,NA,36.6317729,-4.8332161,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30512,Monesterio,Monesterio,NA,38.08333,-6.26667,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30513,Monforte de Moyuela,Monforte de Moyuela,NA,41.0547988,-1.0146416,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30514,Montalbán,Montalban,NA,40.8327391,-0.8002439,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30515,Montalbo,Montalbo,NA,39.8812477,-2.6710573,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30516,Montamarta,Montamarta,NA,41.6478982,-5.8050617,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30517,Montanchez,Montanchez,NA,39.182946,-6.19795,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30518,Montardit,Montardit,NA,42.39458,1.10375,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30519,Monteagudo de las Salinas,Monteagudo de las Salinas,NA,39.7945375,-1.9481835,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30520,Monteagudo de las Vicarías,Monteagudo de las Vicarias,NA,41.36515,-2.16938,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30521,Montealegre de Campos,Montealegre de Campos,NA,41.9015654,-4.8981036,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30522,Montealegre del Castillo,Montealegre del Castillo,NA,38.7859651,-1.3290831,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30523,Montecorto,Montecorto,NA,36.8158,-5.29803,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30524,Montefrío,Montefrio,NA,37.32085,-4.005126,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30525,Montella I Martinet,Montella I Martinet,NA,42.354221,1.70355,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30526,Montemayor,Montemayor,NA,37.649557,-4.698367,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30527,Montemolín,Montemolin,NA,38.1543066,-6.2134767,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30528,Monterroso,Monterroso,NA,42.7925,-7.83425,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30529,Monterrubio de la Serena,Monterrubio de la Serena,NA,38.58876,-5.44569,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30530,Montes de San Benito,Montes de San Benito,NA,37.68104,-7.07158,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30531,Montiel,Montiel,NA,38.697151,-2.86533,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30532,Montizón,Montizon,NA,38.3424442,-3.1037173,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30533,Montoro,Montoro,NA,38.0226527,-4.3834962,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30534,Mont-ras,Mont-ras,NA,41.9081233,3.1517209,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30535,Montroi,Montroi,NA,39.340691,-0.61413,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30536,Montserrat,Montserrat,NA,39.357855,-0.590695,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30537,Monturque,Monturque,NA,37.47186,-4.58164,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30538,Mora,Mora,NA,39.68409,-3.7747,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30539,Moraime,Moraime,NA,43.0851154,-9.1994238,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30540,Moral de Calatrava,Moral de Calatrava,NA,38.8273646,-3.577473,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30541,Moraleda,Moraleda,NA,37.168957,-3.964104,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30542,Moraleja,Moraleja,NA,40.06667,-6.65,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30543,Moranchel,Moranchel,NA,40.8171147,-2.6670214,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30544,Moratalla,Moratalla,NA,38.19127,-1.88977,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30545,Moriscote,Moriscote,NA,38.619067,-2.003591,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30546,Morpeguite,Morpeguite,NA,43.05321,-9.18089,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30547,Mostoles,Mostoles,NA,40.339337,-3.87453,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30548,Mota de Altarejos,Mota de Altarejos,NA,39.8770938,-2.3105552,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30549,Mota de Judios,Mota de Judios,NA,42.3090859,-4.17225,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30550,Mota del Cuervo,Mota del Cuervo,NA,39.50188,-2.86994,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30551,Mota Del Marques,Mota Del Marques,NA,41.62928,-5.17433,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30552,Motilla del Palancar,Motilla del Palancar,NA,39.562573,-1.9111451,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30553,Motilleja,Motilleja,NA,39.1801578,-1.7908766,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30554,Muimenta,Muimenta,NA,42.7280789,-8.0650591,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30555,Mula,Mula,NA,38.0397056,-1.492172,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30556,Muniesa,Muniesa,NA,41.0327755,-0.811547000000019,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30557,Murias de Paredes,Murias de Paredes,NA,42.85027,-6.19164,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30558,Murtas,Murtas,NA,36.88504,-3.10944,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30559,Muxía,Muxia,NA,43.1041888,-9.2182913,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30560,Nagore,Nagore,NA,42.85203,-1.37555,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30561,Naharros,Naharros,NA,40.053329,-2.5101,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30562,Nájera,Najera,NA,42.4167413,-2.7294624,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30563,Nalec,Nalec,NA,41.55,1.11667,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30564,Nambroca,Nambroca,NA,39.7973011,-3.9457318,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30565,Narbarte,Narbarte,NA,43.1336421,-1.62823109999999,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30566,Narros de Cuéllar,Narros de Cuellar,NA,41.2987977,-4.4077363,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30567,Nava de Abajo,Nava de Abajo,NA,38.6671572,-1.8678271,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30568,Nava de la Asunción,Nava de la Asuncion,NA,41.1521,-4.48833,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30569,Navahermosa,Navahermosa,NA,39.6355945,-4.4722512,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30570,Navahondilla,Navahondilla,NA,40.32574,-4.49582,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30571,Navalcán,Navalcan,NA,40.0698494,-5.0922232,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30572,Navalcarnero,Navalcarnero,NA,40.282521,-4.012535,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30573,Navalmoralejo,Navalmoralejo,NA,39.73905,-5.14278,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30574,Navalpino,Navalpino,NA,39.2255488,-4.590497,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30575,Navaltoril,Navaltoril,NA,39.5714584,-4.80487,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30576,Navalvillar de Pela,Navalvillar de Pela,NA,39.0915277,-5.4699218,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30577,Navàs,Navas,NA,41.9018611,1.8781829,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30578,Navas de Jorquera,Navas de Jorquera,NA,39.2813206,-1.7196822,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30579,Navas del Rey,Navas del Rey,NA,40.3849616,-4.2505774,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30580,Navas de Oro,Navas de Oro,NA,41.1949562,-4.4401362,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30581,Navas de San Antonio,Navas de San Antonio,NA,40.748525,-4.33189,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30582,Navas de Tolosa,Navas de Tolosa,NA,38.2862874,-3.5869641,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30583,Navatrasierra,Navatrasierra,NA,39.60616,-5.2432,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30584,Navezuelas,Navezuelas,NA,39.505859,-5.43175,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30585,Nerja,Nerja,NA,36.75278,-3.8744,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30586,Nerva,Nerva,NA,37.69627,-6.54968,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30587,Nigüelas,Niguelas,NA,36.9776,-3.53949,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30588,Noez,Noez,NA,39.7403463,-4.1859222,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30589,Nogales,Nogales,NA,38.58629,-6.74901,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30590,Noia,Noia,NA,42.7859,-8.88993,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30591,Nois,Nois,NA,43.6155253,-7.3127405,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30592,Nombela,Nombela,NA,40.15488,-4.50764,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30593,Novellana,Novellana,NA,43.56438,-6.28478,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30594,Nuño Gómez,Nuno Gomez,NA,40.11446,-4.62117,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30595,O Cebreiro,O Cebreiro,NA,42.70769,-7.04331,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30596,Ochánduri,Ochanduri,NA,42.5258267,-3.0031868,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30597,Ojos-Albos,Ojos-Albos,NA,40.711691,-4.487335,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30598,Olague,Olague,NA,42.9618157,-1.61794970000005,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30599,Oles,Oles,NA,43.53333,-5.43333,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30600,Olesa de Bonesvalls,Olesa de Bonesvalls,NA,41.3467093,1.8467835,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30601,Olias,Olias,NA,36.77261,-4.32067,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30602,Olías del Rey,Olias del Rey,NA,39.9449486,-3.9865674,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30603,Oliete,Oliete,NA,40.9983733,-0.671375000000012,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30604,Oliva de Plasencia,Oliva de Plasencia,NA,40.112499,-6.08589,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30605,Oliva de la Frontera,Oliva de la Frontera,NA,38.2778063,-6.9132059,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30606,Oliva de Mérida,Oliva de Merida,NA,38.7895893,-6.1248675,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30607,Olivares de Júcar,Olivares de Jucar,NA,39.7626148,-2.3569541,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30608,Olivenza,Olivenza,NA,38.6826443,-7.1026661,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30609,Olmeda de Cobeta,Olmeda de Cobeta,NA,40.8223529,-2.21251,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30610,Olmedilla de Alarcón,Olmedilla de Alarcon,NA,39.6134026,-2.1035125,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30611,Olula del Río,Olula del Rio,NA,37.35,-2.3,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30612,Olvera,Olvera,NA,36.9352388,-5.2599555,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30613,Oña,Ona,NA,42.735957,-3.413264,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30614,Onis,Onis,NA,42.38018,-8.93531,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30615,Ontur,Ontur,NA,38.6159034,-1.4978716,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30616,Oquillas,Oquillas,NA,41.83085,-3.70564,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30617,Orba,Orba,NA,38.7799875,-0.0618313,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30618,Orbaneja,Orbaneja,NA,42.8347222,-3.7936111,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30619,Orce,Orce,NA,37.7199769,-2.4780152,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30620,Orcera,Orcera,NA,38.31742,-2.66487,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30621,Orellana de la Sierra,Orellana de la Sierra,NA,39.03045,-5.49742,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30622,Orellana la Vieja,Orellana la Vieja,NA,39.0051072,-5.5342054,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30623,Organyà,Organya,NA,42.21667,1.33333,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30624,Orgaz,Orgaz,NA,39.647922199999996,-3.8769847,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30625,Oronoz-Mugaire,Oronoz-Mugaire,NA,43.1377078,-1.61065580000002,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30626,Oropesa,Oropesa,NA,39.996704,-5.232155,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30627,Orro,Orro,NA,42.8071789,-8.8856995,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30628,Ortigosa de Pestaño,Ortigosa de Pestano,NA,41.08734,-4.39509,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30629,Ortigueira,Ortigueira,NA,43.68304,-7.85249,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30630,Os,Os,NA,41.87286,0.72068,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30631,Oseja de Sajambre,Oseja de Sajambre,NA,43.13671,-5.03786,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30632,Os Muíños,Os Muinos,NA,43.0828203,-9.1892606,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30633,Ossa de Montiel,Ossa de Montiel,NA,38.9645905,-2.7468737,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30634,Oterico,Oterico,NA,42.7753,-5.92455,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30635,Otívar,Otivar,NA,36.8160532,-3.679438,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30636,Otur,Otur,NA,43.53333,-6.58333,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30637,Otxandio,Otxandio,NA,43.0430773,-2.6553349,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30638,Outes,Outes,NA,42.7934385,-8.9475445,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30639,Pacs del Penedès,Pacs del Penedes,NA,41.3611109,1.6696571,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30640,Padornelo,Padornelo,NA,42.7118899,-7.12246,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30641,Padul,Padul,NA,37.0215109,-3.626021,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30642,Paladinos del Valle,Paladinos del Valle,NA,42.08098,-5.72854,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30643,Palafrugell,Palafrugell,NA,41.9321219,3.1389118,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30644,Palamos,Palamos,NA,41.849449,3.12814,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30645,Palas,Palas,NA,37.66161,-1.1905,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30646,Pallares,Pallares,NA,38.1116839,-6.1507102,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30647,Palmerola,Palmerola,NA,42.1561219,2.0342073,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30648,Palo,Palo,NA,42.3227,0.24376,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30649,Palomares,Palomares,NA,37.2394923,-1.7995001,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30650,Pals,Pals,NA,41.955345,3.15763,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
30651,Panches,Panches,NA,42.8551409663752,-9.13410186767578,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE,NA,FALSE
