Starbase,4732,"29 Jul, 2021","Open World, Massively Multiplayer, Building, Space Sim, Simulation, Sandbox, Sci-fi, Space, Action, Early Access, FPS, Voxel, Crafting, Destruction, Exploration, Programming, Robots, Multiplayer, Open World Survival Craft, First-Person"
Forager,22026,"18 Apr, 2019","Open World Survival Craft, Survival, Crafting, Pixel Graphics, Indie, Farming Sim, Adventure, Sandbox, 2D, Multiplayer, Base Building, Singleplayer, Resource Management, Building, Exploration, Open World, RPG, Casual, Simulation, Agriculture"
CryoFall,2924,"29 Apr, 2021","Base Building, Survival, Open World Survival Craft, Colony Sim, Sandbox, PvE, PvP, Crafting, Mining, Agriculture, Fishing, Management, Building, Character Customization, Mechs, 2D, RPG, Open World, Space, Economy"
Last Oasis,18718,"26 Mar, 2020","Massively Multiplayer, Survival, Open World, Action, Adventure, RPG, Indie, Crafting, Multiplayer, Building, Sandbox, PvP, Early Access, Third Person, Post-apocalyptic, Violent, Economy, PvE, MMORPG, Swordplay"
Travellers Rest,1694,"28 Jul, 2020","Life Sim, Pixel Graphics, Immersive Sim, Farming Sim, Collectathon, RPG, Management, Medieval, Isometric, Fantasy, Building, Colorful, Crafting, Adventure, Resource Management, Singleplayer, Inventory Management, Indie, Early Access, Simulation"
Bloodstained: Ritual of the Night,21415,"18 Jun, 2019","Metroidvania, RPG, Action, Female Protagonist, Adventure, Anime, Side Scroller, 2.5D, Platformer, Great Soundtrack, Dark Fantasy, Gothic, Exploration, Singleplayer, Crafting, 2D, Nudity, Difficult, Sexual Content, Multiplayer"
Unturned - Permanent Gold Upgrade,9198,"7 Jul, 2014","Free to Play, Survival, Zombies, Multiplayer, Open World, Adventure, Action, Crafting, Sandbox, Shooter, Co-op, FPS, Singleplayer, Post-apocalyptic, Indie, Casual, Funny, Massively Multiplayer, RPG, Horror"
Don't Starve: Hamlet,1327,"8 Nov, 2018","Adventure, Indie, Simulation, Survival, Singleplayer, Sandbox, Multiplayer, Open World, Difficult, Crafting"
Tank Mechanic Simulator,5216,"20 Feb, 2020","Tanks, Simulation, World War II, Realistic, Singleplayer, Action, First-Person, Indie, Relaxing, Building, Walking Simulator, Management, Economy, Crafting, Casual, Exploration, Resource Management, Adventure, Atmospheric, Family Friendly"
The Survivalists,2553,"9 Oct, 2020","Crafting, Adventure, Online Co-Op, Survival, Singleplayer, Open World Survival Craft, Base Building, Multiplayer, Sandbox, Open World, Co-op, Pixel Graphics, Exploration, 2D, Casual, Hunting, Character Customization, Action, Top-Down, Procedural Generation"
DYSMANTLE,2566,"6 Nov, 2020","Early Access, Survival, Open World, RPG, Adventure, Crafting, Action, Base Building, Exploration, Zombies, Destruction, Dystopian , Top-Down, Indie, Fishing, Hunting, Sandbox, Agriculture, Simulation, Loot"
Beyond Contact,179,"21 Sep, 2021","Open World Survival Craft, Adventure, Survival, Indie, Co-op, Combat, Base Building, Crafting, Early Access, Action, Multiplayer, Co-op Campaign, Female Protagonist, Roguelike, Sci-fi, 3D, Difficult, Simulation, Character Customization, Space"
Don't Starve: Shipwrecked,2988,"1 Dec, 2015","Adventure, Survival, Indie, Open World, Simulation, Multiplayer, Singleplayer, Exploration, Crafting, Difficult, Sandbox, Strategy, Pirates, Co-op, Funny, Action, Roguelike"
Space Haven,4589,"21 May, 2020","Base Building, Colony Sim, Space, Simulation, Strategy, Survival, Sandbox, Sci-fi, Management, City Builder, Indie, Resource Management, Building, Open World, Singleplayer, Early Access, Space Sim, Crafting, Pixel Graphics, Exploration"
State of Decay: YOSE,7144,"27 Apr, 2015","Zombies, Survival, Open World, Base Building, Post-apocalyptic, Singleplayer, Action, RPG, Third Person, Simulation, Multiplayer, Sandbox, Survival Horror, Atmospheric, Gore, Crafting, Co-op, Adventure, Perma Death, Great Soundtrack"
Railway Empire,5544,"26 Jan, 2018","Strategy, Simulation, Management, Trains, Economy, Building, Historical, Trading, America, Singleplayer, Real-Time, Western, Sandbox, City Builder, Transportation, Family Friendly, Replay Value, Crafting, Resource Management, Exploration"
Black Skylands,424,"9 Jul, 2021","Pixel Graphics, Simulation, Sandbox, Open World, Indie, Atmospheric, Base Building, RPG, Survival, Singleplayer, Character Customization, Top-Down Shooter, Steampunk, Procedural Generation, Crafting, Action, Sci-fi, Adventure, Early Access, Beautiful"
Subsistence,8381,"25 Oct, 2016","Open World Survival Craft, Survival, Crafting, Multiplayer, Open World, Building, Base Building, Sandbox, Co-op, Early Access, Action, Singleplayer, First-Person, Online Co-Op, FPS, Adventure, Difficult, Nudity, Shooter, Indie"
Hurtworld,23309,"10 Dec, 2019","Survival, FPS, Open World, Multiplayer, Open World Survival Craft, Crafting, Building, PvP, Adventure, Sandbox, Action, Early Access, First-Person, Co-op, Shooter, Simulation, Third Person, Singleplayer, Indie, Cartoony"
Sakuna: Of Rice and Ruin,2776,"10 Nov, 2020","Action, Farming Sim, Female Protagonist, Story Rich, Side Scroller, Mythology, Platformer, Crafting, Agriculture, Simulation, Demons, Beat 'em up, Difficult, Combat, Third Person, Colorful, Cats, Dog, Singleplayer, Loot"
Dead Rising 3 Apocalypse Edition,9035,"5 Sep, 2014","Zombies, Action, Open World, Co-op, Gore, Survival, Comedy, Open World Survival Craft, Third Person, Multiplayer, Funny, Crafting, Adventure, Sandbox, Online Co-Op, Horror, Singleplayer, Atmospheric, Survival Horror, RPG"
Don't Starve: Reign of Giants,1478,"2 Apr, 2014","Survival, Indie, Adventure, Crafting, Simulation, Sandbox, Singleplayer, Open World, Multiplayer, Difficult, Roguelike, Moddable, Atmospheric, Horror, Perma Death, 2D, Early Access, Addictive, Great Soundtrack"
Gloria Victis: Medieval MMORPG,4764,"9 Jun, 2016","Early Access, MMORPG, Medieval, Open World, Action, Massively Multiplayer, RPG, Character Customization, Simulation, Multiplayer, Indie, PvP, Immersive Sim, Atmospheric, Open World Survival Craft, Realistic, Crafting, Adventure, Survival, Swordplay"
Castle Story,6420,"17 Aug, 2017","Colony Sim, Strategy, Building, Sandbox, Open World Survival Craft, Multiplayer, Survival, Indie, Singleplayer, Open World, Crafting, Tower Defense, Co-op, Early Access, Simulation, Kickstarter, RTS, Voxel, Adventure, Casual"
ATLAS,33898,"22 Dec, 2018","Survival, Pirates, Open World, Sailing, Adventure, Massively Multiplayer, Crafting, Naval Combat, Early Access, Online Co-Op, RPG, MMORPG, Multiplayer, Exploration, Sandbox, Action, Base Building, PvP, Co-op, PvE"
Stationeers,3562,"12 Dec, 2017","Early Access, Open World Survival Craft, Base Building, Space, Sandbox, Building, Survival, Multiplayer, Co-op, Management, Colony Sim, Sci-fi, Crafting, Mining, Open World, Mars, Automation, Physics, Tutorial, Science"
Mist Survival,7827,"14 Aug, 2018","Survival, Open World, Open World Survival Craft, Zombies, Singleplayer, Base Building, Crafting, Sandbox, Early Access, Adventure, Action, Survival Horror, First-Person, Simulation, Violent, Indie, Horror, Nudity, FPS, Gore"
Zompiercer,676,"3 Apr, 2020","Early Access, FPS, Sandbox, Shooter, Action-Adventure, Action RPG, 3D, First-Person, Funny, Horror, Post-apocalyptic, Base Building, Open World, Casual, Action, Zombies, Trains, Agriculture, Stealth, Survival"
Far Cry� Primal,20289,"29 Feb, 2016","Open World, Survival, Action, Adventure, Hunting, First-Person, Singleplayer, Open World Survival Craft, Crafting, Exploration, FPS, Stealth, Atmospheric, Shooter, Mature, Sandbox, RPG, Action RPG, Co-op, Strategy"
Sun Haven,1257,"25 Jun, 2021","Early Access, Farming Sim, Pixel Graphics, Life Sim, RPG, Multiplayer, Agriculture, Character Customization, Relaxing, Simulation, Crafting, Dating Sim, Adventure, Singleplayer, Magic, Mining, Fishing, Fantasy, Combat, Exploration"
Automation - The Car Company Tycoon Game,6177,"12 Mar, 2015","Simulation, Management, Building, Sandbox, Strategy, Early Access, Automobile Sim, Realistic, Racing, Education, Crafting, Moddable, Automation, Science, Replay Value, Singleplayer, Economy, Multiplayer"
Kitaria Fables,496,"1 Sep, 2021","Action RPG, Farming Sim, Crafting, RPG, Co-op Campaign, Singleplayer, Action-Adventure, Family Friendly, Combat, Cute, Exploration, Loot, Magic, Archery, 3D Platformer, 3D, Action, Anime, Colorful, Agriculture"
Cozy Grove,2411,"7 Apr, 2021","Relaxing, Story Rich, Hidden Object, Collectathon, Procedural Generation, Colorful, Atmospheric, Life Sim, Cute, Management, 2D, Cartoony, Funny, Surreal, Casual, Character Customization, Crafting, Indie, Singleplayer, Family Friendly"
Force of Nature 2: Ghost Keeper,663,"27 May, 2021","RPG, Adventure, Action, Strategy, Indie, Survival, Crafting, Open World Survival Craft, Base Building, Sandbox, Building, Singleplayer, Management, Fantasy"
Fallout 4 Far Harbor,2418,"18 May, 2016","RPG, Open World, Post-apocalyptic, Singleplayer, Survival, FPS, Shooter, Atmospheric, Action, Adventure, Action RPG, Sci-fi, Exploration, Lovecraftian, Third Person, First-Person, Crafting, Great Soundtrack, Sandbox"
Dead Island: Riptide Definitive Edition,2708,"31 May, 2016","Zombies, Co-op, Open World, Action, Multiplayer, Survival, Gore, First-Person, Horror, Adventure, Online Co-Op, Crafting, Singleplayer, FPS, Open World Survival Craft, Survival Horror, RPG, Female Protagonist, Nudity, Remake"
Songs of Syx,974,"21 Sep, 2020","Early Access, City Builder, Colony Sim, Strategy, Singleplayer, Base Building, Grand Strategy, Sandbox, Building, 2D, Top-Down, Simulation, Pixel Graphics, Combat, Moddable, Survival, Open World, Medieval, Fantasy, Economy"
Farmer's Life,336,"5 Aug, 2021","Early Access, Simulation, Farming Sim, Casual, RPG, Indie, Crafting, Relaxing, Action, Adventure, Building, Agriculture, Singleplayer, Open World, Realistic, Life Sim, Open World Survival Craft, First-Person, Nature, Action-Adventure"
Founders' Fortune,1380,"18 Dec, 2020","Colony Sim, Base Building, City Builder, Simulation, Strategy, Building, Indie, Survival, Sandbox, Management, Character Customization, Resource Management, Economy, Crafting, Medieval, Cartoony, Procedural Generation, Colorful, Family Friendly, Cute"
shapez.io,6165,"7 Jun, 2020","Strategy, Building, Automation, Base Building, Resource Management, Casual, Simulation, Sandbox, Indie, Management, 2D, Crafting, Puzzle, Singleplayer, Minimalist"
Miscreated,23065,"18 Dec, 2018","Open World Survival Craft, Survival, Open World, Multiplayer, Zombies, Post-apocalyptic, Crafting, Massively Multiplayer, PvP, Action, Co-op, Sandbox, Early Access, Simulation, FPS, First-Person, Horror, Indie, Walking Simulator, Singleplayer"
Scrapnaut,340,"15 Sep, 2021","Survival, Building, Multiplayer, Adventure, Online Co-Op, Co-op, Sandbox, Exploration, Open World Survival Craft, Top-Down, Crafting, Open World, Atmospheric, Post-apocalyptic, Base Building, Mystery, Robots, Singleplayer, Indie, Steampunk"
Wild Terra 2: New Lands,665,"28 Jan, 2021","RPG, Massively Multiplayer, Action, Indie, Crafting, Sandbox, Open World Survival Craft, Open World, Survival, Medieval, MMORPG, Building, PvP, Fantasy, Loot, Base Building, Early Access, Agriculture, Multiplayer, Isometric"
Big Farm Story,557,"2 Aug, 2021","Life Sim, Multiplayer, RPG, Farming Sim, Narration, Story Rich, 3D, Nature, Simulation, Crafting, Relaxing, Music, Cartoony, Adventure, Cute, Casual, Farming, Cooking, Building, Choose Your Own Adventure"
Dig or Die,3394,"10 Jul, 2018","Survival, Open World Survival Craft, Sandbox, Crafting, 2D, Open World, Indie, Action, Strategy, Multiplayer, Tower Defense, Building, Physics, Base Building, Co-op, Pixel Graphics, Singleplayer, Early Access, RPG, Adventure"
DRAGON QUEST BUILDERS� 2,3983,"10 Dec, 2019","RPG, Open World Survival Craft, Adventure, Action, Building, Sandbox, Crafting, Anime, JRPG, Cute, Co-op, Third Person, Voxel, Multiplayer, Colorful, Open World, Platformer, Survival, Singleplayer, Character Customization"
Sands of Aura,50,"21 Oct, 2021","Action RPG, Dark Fantasy, Souls-like, Dungeon Crawler, Stylized, Exploration, Difficult, Indie, Post-apocalyptic, Early Access, Hack and Slash, Isometric, Action, RPG, Open World, Crafting, PvE, Singleplayer, Action-Adventure, Adventure"
Hammerting,843,"27 Oct, 2020","Early Access, Colony Sim, Base Building, Simulation, Automation, Management, Mining, Building, Economy, Crafting, Inventory Management, Resource Management, Strategy, Fantasy, Lore-Rich, RPG, Exploration, Procedural Generation, Singleplayer, Mod"
UnderRail,3601,"18 Dec, 2015","RPG, Post-apocalyptic, Isometric, Turn-Based, Indie, Turn-Based Combat, Singleplayer, CRPG, Sci-fi, Crafting, Atmospheric, Open World, Cyberpunk, Pixel Graphics, Old School, Adventure, Exploration, Difficult, 2D, Sandbox"
Construction Simulator 2015,3776,"18 Nov, 2014","Simulation, Building, Multiplayer, Open World, Automobile Sim, Driving, Singleplayer, Casual, Co-op, Realistic, Management, Strategy, Action, Crafting, Sandbox, City Builder, Mod, Moddable, Controller, Family Friendly"
Poly Bridge,11787,"12 Jul, 2016","Building, Simulation, Physics, Puzzle, Singleplayer, Sandbox, Difficult, Indie, Funny, Great Soundtrack, Level Editor, Family Friendly, Education, Crafting, Cartoon, Colorful, Cute, Stylized, Choices Matter, Strategy"
Mad Games Tycoon 2,2416,"21 Jan, 2021","Early Access, Management, Economy, Game Development, Simulation, Strategy, City Builder, Casual, Programming, Cartoony, Capitalism, Colorful, Cartoon, Top-Down, Isometric, Funny, Atmospheric, Building, Trading, Crafting"
Eternium,517,"11 Oct, 2021","Early Access, Hack and Slash, Action-Adventure, Old School, Top-Down, RPG, 3D, Action, Loot, Adventure, Free to Play, Crafting, Dungeon Crawler, Indie, Combat, Fantasy, Atmospheric, Singleplayer, Action RPG, Character Customization"
Coffee Talk,3609,"29 Jan, 2020","Conversation, Interactive Fiction, Atmospheric, Pixel Graphics, Story Rich, LGBTQ+, Relaxing, Visual Novel, Simulation, Choices Matter, Anime, Multiple Endings, Casual, Singleplayer, Emotional, Fantasy, Experimental, Foreign, Philosophical, Crafting"
Lumberjack's Dynasty,1561,"25 Feb, 2021","Simulation, Building, Crafting, Multiplayer, Automobile Sim, Open World, Driving, Singleplayer, First-Person, Realistic, RPG, Nature, Relaxing, Atmospheric, Exploration, Family Friendly, Adventure, Casual, Early Access"
SPACERIFT: Arcanum System,165,"17 Dec, 2020","Early Access, Massively Multiplayer, Open World, Sci-fi, Space Sim, Economy, Crafting, Space, Spectacle fighter, RPG, Simulation, Indie, MMORPG, Online Co-Op, Atmospheric, Flight, 3D, Futuristic, Cyberpunk, Management"
Wanted Raccoon,182,"19 Mar, 2021","Early Access, Adventure, Comedy, Stealth, Simulation, Crafting, Action, Building, Casual, Survival, Family Friendly, Character Customization, Base Building, 6DOF, Physics, Beautiful, CRPG, Third Person, Action-Adventure, RPG"
Life is Feudal: Your Own,8212,"17 Nov, 2015","Open World Survival Craft, Medieval, Open World, Survival, Crafting, Sandbox, Building, Multiplayer, RPG, Simulation, Co-op, MMORPG, Action, Adventure, Massively Multiplayer, Indie, Strategy, Atmospheric, Historical, Singleplayer"
CardLife: Creative Survival,1702,"28 Feb, 2019","Survival, Open World Survival Craft, Adventure, Open World, Massively Multiplayer, RPG, Action, Indie, Crafting, Building, Base Building, Online Co-Op, Fantasy, Sandbox, Singleplayer, Multiplayer, PvE, PvP, Early Access, Dinosaurs"
Cooking Simulator - Cakes and Cookies,236,"11 Jun, 2020","Simulation, Funny, Singleplayer, Sandbox, First-Person, Physics, Crafting, Relaxing, Cooking, Family Friendly, Realistic, Education, Resource Management, Management, Replay Value, Building, Comedy, Economy, Memes"
Chronicon,6027,"21 Aug, 2020","Action RPG, Loot, Hack and Slash, Dungeon Crawler, RPG, Pixel Graphics, Crafting, Procedural Generation, Indie, 4 Player Local, Action-Adventure, Local Co-Op, Action, Fantasy, PvE, 2D, Adventure, Singleplayer, Magic, Class-Based"
GameGuru,1108,"19 May, 2015","Game Development, Software, Design & Illustration, Utilities, Animation & Modeling, GameMaker, FPS, Software Training, Action, Education, Indie, Shooter, Multiplayer, Simulation, Singleplayer, Zombies, Crafting, VR, Early Access, Strategy"
